eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01301E+11,2013,1,17,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,The incident occurred in the Petralona neighborhood.,"01/17/2013: Two assailants stabbed and killed Shahzad Luqman, a Pakistani migrant, in Petralona neighborhood, Athens, Greece. The two assailants were arrested and confessed to carrying out the attack. Sources claimed that the attack was racially motivated and stated that the assailants were affiliated with Golden Dawn; however, the assailants denied their involvement with the group.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68,Named Civilian,Not Applicable,Civilian: Shahzad Luqman,153,Pakistan,,,,,,,,,,,,,,,,,Golden Dawn,,,,,,"The specific motive is unknown; however, sources posited that the attack was racially motivated.",1,,,0,2,2,1,8,Personal claim,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Butterfly knives were used in the attack.,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. The assailants' lawyers claimed that the attack was the result of a road-rage altercation.,"""Anti-migrant attacks surge in Greece's Piraeus,"" Al Jazeera, January 5, 2018.","""Witness at trial over Luqman Shahzad murder argues attack was racially motivated,"" EKathimerini.com, January 31, 2014.","""Murdered while cycling to work: Golden Dawn members on trial for killing 27 year old Shehzad Luqman,"" The Press Project, January 8, 2014.",START Primary Collection,0,1,1,1,
2.01301E+11,2013,1,18,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Strabane,54.819164,-7.467909,1,0,The inicident occurred in a residence in the city.,"01/18/2013: A letter bomb addressed to police Chief Inspector Andy Lemon was discovered and defused in Strabane city, Strabane, Northern Ireland, United Kingdom. No group claimed responsibility for the incident; however, police suspect dissident republicans.",1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police Service of Northern Ireland (PSNI),Senior Officer: Andy Lemon,233,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,9,Letter Bomb,,,,,,,,,,,,,A bomb concealed within a brown envelope and consisting of a battery pack and accelerant was to be used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Letter bomb sent to Northern Ireland policeman,"" Associated Press Online, January 18, 2013.","""Letter bomb sent to Northern Ireland policeman,"" FOXNews.com, January 18, 2013.","""Letter bomb sent to PSNI chief,"" Belfast Telegraph Online, January 18, 2013.",START Primary Collection,0,0,1,1,
2.01301E+11,2013,1,20,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,The incident occurred in the Maroussi neighborhood.,"01/20/2013: An explosive device hidden inside a trash can detonated inside The Mall Athens in Maroussi district of Athens, Attica region, Greece. Two security guards were injured in the blast. Two groups, Wild Freedom and Instigators of Social Explosion, co-claimed the attack as a protest against capitalism and raids on squatters in central Athens.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,The Mall Athens,Shopping Center,78,Greece,,,,,,,,,,,,,,,,,Wild Freedom,,Instigators of Social Explosion,,Conspiracy of Cells of Fire,,Wild Freedom claimed responsibility for the attack and stated that they targeted the mall to protest against capitalism and to respond to raids against squatters in central Athens.,0,0,1,0,-99,0,1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",0,,,0,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,"An explosive device containing ammonium nitrate, fuel oil, and gelignite and placed inside a pressure cooker was used in the attack.",0,0,0,2,0,0,1,3,Minor (likely < $1 million),-99,A few shop windows in a mall were damaged in this attack.,0,,,,,,,,,,,,,,,,"Two media groups received an anonymous call fifty minutes before the blast warning that there was a bomb in the mall, sparking a mass evacuation.","""Greece: Two Guards Lightly Wounded in Athens Mall Blast,"" AFP (North European Service), January 20, 2013.","""Explosive device at shopping mall near Athens injures two,"" Reuters, January 20, 2013.","""Greek anarchist groups claim bomb blast at Athens mall,"" Reuters UK, January 24, 2013.",START Primary Collection,0,0,0,0,
2.01301E+11,2013,1,21,,0,,96,Ireland,8,Western Europe,Dublin,Dublin,53.284904,-6.36717,1,0,The incident occurred in the Tallaght area.,"01/21/2013: An explosive device was found and defused outside a civilian's house in Tallaght area of Dublin, Leinster, Ireland. No other information is known.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Residence,96,Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Explosive device found THE army [...];  IN BRIEF,"" Irish Independent, January 21, 2013.","""Tallaght device made safe,"" Irish Times, January 20, 2013.","""Bomb disposal unit deals with viable device in Tallaght,"" TheJournal.ie, January 20, 2013.",START Primary Collection,-9,-9,0,-9,
2.01301E+11,2013,1,21,,0,,69,France,8,Western Europe,Provence-Alpes-Cote d'Azur,Gareoult,43.329548,6.045029,1,0,,"01/21/2013: An explosive device was discovered and defused outside of a real estate office in Gareoult, Provence-Alpes-Côte d'Azur, France. The acronym ""FLNP"" was painted on the facade of the building, which authorities believe refers to the secessionist group ""National Liberation Front of Provence.""",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Gareoult Real Estate Agency,Office Building,69,France,,,,,,,,,,,,,,,,,National Liberation Front of Provence (FLNP),,,,,,,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A bomb consisting of a gas container and an electronic trigger mechanism was to be used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Var bomb planted by suspected FLNP activists,"" The Rivieria Times, May 6, 2013.","""Improvised explosive device found in France,"" Voice of Russia, January 21, 2013.",,START Primary Collection,0,0,0,0,
2.01301E+11,2013,1,24,,0,,199,Switzerland,8,Western Europe,Zurich,Hottingen,47.368115,8.5604,1,0,The incident occurred  in the Hottingen area of the city.,"01/24/2013: An explosive device detonated near a Credit Suisse bank branch in Hottingen quarter, District 7, Zurich city, Zurich canton, Switzerland. No one was injured in the attack; however, the bomb broke a window and caused monetary damage. This was one of two attacks in protest of the World Economic Forum (WEF) in Switzerland on January 24th. An unnamed group of activists claimed responsibility, saying the bank was targeted because it supported the WEF summit in Davos, Switzerland.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Credit Suisse Group AG,Bank Branch,199,Switzerland,,,,,,,,,,,,,,,,,Unknown,,,,,,"In a statement posted online, an unknown group claimed responsibility for the bombing and stated that the Credit Suisse Bank was targeted due to its support for the World Economic Forum (WEF) that was being held in Davos, Switzerland.  Activists also cited a rise in unemployment, food price speculations, and actions against the Greek people as motivations behind the attack.",0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),2100,A bank security window was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Twin blasts in Zurich rattle WEF summit,"" Daily News South Africa, January 28, 2013.","""Anti-Davos Activists Bomb Glencore Boss Ivan Glasenberg's Swiss Home,"" International Business Times UK, January 25, 2013.","""2nd UPDATE: Police Investigate Blast Outside Glencore CEO's House,"" Dow Jones News Service, January 25, 2013.",START Primary Collection,-9,-9,0,-9,"201301240013, 201301240014"
2.01301E+11,2013,1,24,,0,,199,Switzerland,8,Western Europe,Zurich,Rueschlikon,47.306979,8.555269,1,0,Located In Horgen District,"01/24/2013: A bomb exploded in the mailbox of Ivan Glasenberg in Rueschlikon, Horgen district, Zurich canton, Switzerland. Glasenberg was the chief executive for Glencore, a commodity trading company that was taking part in the World Economic Forum (WEF) summit in Davos. No one was injured in the blast. This was one of two incidents targeting the WEF in Switzerland on January 24th. An unnamed group of activists claimed responsibility for this attack, criticizing the workplace conditions of Glencore.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,Glencore Xstrata,Chief Executive Officer: Ivan Glasenberg,999,Multinational,,,,,,,,,,,,,,,,,Unknown,,,,,,"In a statement posted online, an unknown claimed responsibility for the bombing and stated that Ivan Glasenberg, the head of the commodities trading company Glencore, was targeted in protest of the World Economic Forum (WEF) that was being held in Davos, Switzerland.  Activists also cited poor working conditions at Glencore as a motivation behind the attack.",0,,,0,-99,0,1,7,"Posted to website, blog, etc.",,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mailbox was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Twin blasts in Zurich rattle WEF summit,"" Daily News South Africa, January 28, 2013.","""Anti-Davos Activists Bomb Glencore Boss Ivan Glasenberg's Swiss Home,"" International Business Times UK, January 25, 2013.","""2nd UPDATE: Police Investigate Blast Outside Glencore CEO's House,"" Dow Jones News Service, January 25, 2013.",START Primary Collection,-9,-9,1,1,"201301240013, 201301240014"
2.01301E+11,2013,1,25,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Omagh,54.600305,-7.298402,1,0,The incident occurred near Kevlin Road In The Coolnagard Area,"01/25/2013: A police officer opened fire on two masked men attempting to attack him as he repaired his house in Coolnagard neighborhood, Omagh city, Omagh, Northern Ireland, United Kingdom. The next day, police officers found a viable pipe bomb that the attackers had left at the house. No group claimed responsibility for the incident; however, police suspect dissident republicans.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Police Service of Northern Ireland (PSNI),Police Officer,233,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,31,Pipe Bomb,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Police officer was 'targeted',"" BBC, January 28, 2013.","""PSNI looks for dissident link to   bomb attack,"" The Irish Times, January 28, 2013.","""Police in the North search for gang who threw bomb at officers home,"" Irish Independent, January 27, 2013.",START Primary Collection,0,0,1,1,
2.01301E+11,2013,1,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,The incident occurred in the Bogside area,"01/26/2013: An Omega company van tasked with removing graffiti from walls was set on fire in Bogside neighborhood, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. This was one of two Omega vans burned on January 26th in Derry, and one of three total. No group claimed responsibility for the incident; however, dissident republicans have been blamed.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Omega Property Maintenance,Omega Van,233,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources speculate that the attack, which targeted a van belonging to a company charged with graffiti removal, was due to the company's removal of graffiti supporting Dissidents.  Sources note the employees of the company had previously received threats for removing graffiti supporting Dissidents.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A van was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Northern News roundup: Tyrone arrests over Monaghan murder and threat against maintenance firm workers in Derry,"" Inside Ireland, January 30, 2013.","""Arson attacks   on Omega vans condemned,"" Derry Journal, January 29, 2013.","""Dissidents blamed for burning firm's vans,"" Belfast Telegraph Online, January 29, 2013.",START Primary Collection,0,0,1,1,"201301260012, 201301260013"
2.01301E+11,2013,1,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,The incident occurred in the Ballymagroarty area.,"01/26/2013: An Omega company van tasked with removing graffiti from walls was set on fire in Ballymagroarty neighborhood, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. This was one of two Omega vans burned on January 26th in Derry, and one of three total. No group claimed responsibility for the incident; however, dissident republicans have been blamed.",1,1,1,0,,,1,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Omega Property Maintenance,Omega Van,233,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources speculate that the attack, which targeted a van belonging to a company charged with graffiti removal, was due to the company's removal of graffiti supporting Dissidents.  Sources note the employees of the company had previously received threats for removing graffiti supporting Dissidents.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A van was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Northern News roundup: Tyrone arrests over Monaghan murder and threat against maintenance firm workers in Derry,"" Inside Ireland, January 30, 2013.","""Arson attacks   on Omega vans condemned,"" Derry Journal, January 29, 2013.","""Dissidents blamed for burning firm's vans,"" Belfast Telegraph Online, January 29, 2013.",START Primary Collection,0,0,1,1,"201301260012, 201301260013"
2.01301E+11,2013,1,27,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,The incident occurred in the Foyle Springs area,"01/27/2013: Assailants set an Omega Property Maintenance van on fire in the Foyle Springs neighborhood, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. The Omega staff had been threatened when they attempted to remove political graffiti. There was no claim of responsibility for this attack; however, sources attribute the incident to dissident republicans.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3,Bank/Commerce,Omega Property Maintenance,Omega Van,233,Northern Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources speculate that the attack, which targeted a van belonging to a company charged with graffiti removal, was due to the company's removal of graffiti supporting Dissidents.  Sources note that employees of the company had previously received threats for removing graffiti supporting Dissidents.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A van was damaged in this attack.,0,,,,,,,,,,,,,,,,This was the third of three such attacks. The other incidents are 201301260012 and 201301260013.,"""Northern News roundup: Tyrone arrests over Monaghan murder and threat against maintenance firm workers in Derry,"" Inside Ireland, January 30, 2013.","""Arson attacks   on Omega vans condemned,"" Derry Journal, January 29, 2013.","""Dissidents blamed for burning firm's vans,"" Belfast Telegraph Online, January 29, 2013.",START Primary Collection,0,0,1,1,
2.01301E+11,2013,1,29,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,The incident occurred near a community centre in the Greater Whitewell Road area.,"01/29/2013: An explosive device was discovered near the Greater Whitewell Community Surgery in Belfast city, Belfast district, Northern Ireland, United Kingdom. The device was successfully defused by an Army bomb disposal unit. Oglaigh na hEireann claimed responsibility for the attack.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",Greater Whitewell Community Surgery,Community Center,233,Northern Ireland,,,,,,,,,,,,,,,,,Oglaigh na hEireann,,,,,,,0,,,0,-99,0,1,10,Unknown,,,,,,,,6,Explosives,31,Pipe Bomb,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Pipe bomb 'bid to murder police',"" Belfast Telegraph Online, January 31, 2013.","""Evacuations after pipe bomb alert,"" Irish Independent, January 29, 2013.","""Viable Pipe Bomb Removed In North Belfast,"" 4NI, January 30, 2013.",START Primary Collection,0,0,1,1,
2.01301E+11,2013,1,30,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Larne,54.855103,-5.811254,1,0,The incident occurred at a residence on Church Way,"01/30/2013: Assailants threw an explosive device into a civilian residence in Larne town, Larne district, Northern Ireland, United Kingdom. A man was in the residence at the time, but he was unhurt. There was no claim of responsibility for this attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,Residence,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The windows to a home and a mirror were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""House petrol bombed in Larne attack,"" BBC, January 31, 2013.","""Petrol-  bomb attack   on house,"" The Irish News, February 1, 2013.","""Dickson condemns Larne petrol bomb attack,"" Alliance Party of Northern Ireland, January 31, 2013.",START Primary Collection,-9,-9,1,1,
